0.5;  0.480107;  0.457331;  0.435507;  0.414541;  0.395107;  0.377339;  0.361039;  0.34608;  0.332322;  0.319626;  0.307902;  0.297072;  0.287078;  0.277793;  0.269086;  0.26086;  0.253043;  0.245585;  0.238439;  0.23156;  0.22491;  0.218453;  0.212159;  0.205992;  0.199891;  0.193787;  0.187865;  0.182148;  0.176464;  0.170771;  0.1651;  0.159508;  0.153955;  0.148387;  0.142817;  0.137278;  0.131973;  0.126818;  0.121445;  0.115876;  0.110584;  0.105476;  0.100497;  0.0956346;  0.0909026;  0.0863067;  0.0818516;  0.0775442;  0.0733892;  0.06939;  0.0655491;  0.0618681;  0.058348;  0.0549888;  0.0517899;  0.0487496;  0.0458657;  0.0431354;  0.0405551;  0.0381209;  0.0358284;  0.0336728;  0.0316492;  0.0297533;  0.0279845;  0.0263481;  0.0248228;  0.0233964;  0.0220597;  0.0208043;  0.0196349;  0.0185526;  0.0175568;  0.0166443;  0.0158166;  0.0150674;  0.0143876;  0.0137505;  0.0130312;  0.012421;  
0.5;  0.47582;  0.449947;  0.427498;  0.407003;  0.388207;  0.370986;  0.355249;  0.340812;  0.327521;  0.315233;  0.303882;  0.293404;  0.28376;  0.274796;  0.266367;  0.258383;  0.250781;  0.243524;  0.236566;  0.229864;  0.223381;  0.217083;  0.210939;  0.204915;  0.198941;  0.192885;  0.187124;  0.181634;  0.176094;  0.170508;  0.164935;  0.159474;  0.154045;  0.148564;  0.143071;  0.137578;  0.132299;  0.127218;  0.122062;  0.116663;  0.111425;  0.106342;  0.101394;  0.0965858;  0.0919114;  0.0873698;  0.0829639;  0.0787005;  0.0745836;  0.0706167;  0.0668027;  0.0631433;  0.0596398;  0.0562925;  0.0531011;  0.0500641;  0.0471798;  0.0444454;  0.041858;  0.0394137;  0.0371086;  0.0349381;  0.0328976;  0.0309822;  0.0291886;  0.0275189;  0.0259653;  0.0245092;  0.0231453;  0.0218736;  0.0206896;  0.019594;  0.0185822;  0.0176503;  0.0167966;  0.0160169;  0.0153048;  0.014635;  0.0138847;  0.013236;  
0.5;  0.471374;  0.44305;  0.419264;  0.398493;  0.380033;  0.363371;  0.348238;  0.334395;  0.321644;  0.30983;  0.299081;  0.289184;  0.280183;  0.271684;  0.263589;  0.255877;  0.248513;  0.241486;  0.23475;  0.228262;  0.22198;  0.215877;  0.209922;  0.204083;  0.198322;  0.192608;  0.187033;  0.181658;  0.176225;  0.170735;  0.165226;  0.159808;  0.154471;  0.149153;  0.143852;  0.138582;  0.133406;  0.128424;  0.123567;  0.118566;  0.113479;  0.108462;  0.103561;  0.0988155;  0.09422;  0.0897664;  0.085446;  0.0812616;  0.0772141;  0.0733064;  0.0695416;  0.0659218;  0.0624485;  0.0591227;  0.0559444;  0.0529126;  0.0500262;  0.047283;  0.0446805;  0.0422155;  0.0398847;  0.037684;  0.0356092;  0.0336554;  0.0318158;  0.0300806;  0.028459;  0.0269492;  0.0255445;  0.0242362;  0.023018;  0.0218851;  0.0208336;  0.0198579;  0.0189522;  0.0181164;  0.0173483;  0.0166231;  0.0157921;  0.0150467;  
0.5;  0.470551;  0.442267;  0.418412;  0.397514;  0.37896;  0.362295;  0.347204;  0.333455;  0.320911;  0.30941;  0.29882;  0.289065;  0.280202;  0.271815;  0.263811;  0.256166;  0.248848;  0.241927;  0.235303;  0.228921;  0.222741;  0.216735;  0.210875;  0.205132;  0.199476;  0.193898;  0.188396;  0.182974;  0.177585;  0.172201;  0.166835;  0.161517;  0.156236;  0.150979;  0.145745;  0.140547;  0.135406;  0.130416;  0.125639;  0.120897;  0.115976;  0.111095;  0.106267;  0.101526;  0.0969217;  0.0924699;  0.0881765;  0.0840271;  0.0800131;  0.0761353;  0.0723955;  0.0687952;  0.0653359;  0.0620184;  0.0588429;  0.0558088;  0.0529149;  0.0501597;  0.0475407;  0.0450552;  0.0427001;  0.0404718;  0.0383665;  0.0363796;  0.0345055;  0.0327362;  0.0310692;  0.0295128;  0.028062;  0.0267102;  0.0254514;  0.0242764;  0.0231818;  0.0221652;  0.0212226;  0.0203505;  0.0195447;  0.0187782;  0.0178772;  0.0170303;  
0.5;  0.472693;  0.442921;  0.418895;  0.39795;  0.379405;  0.362775;  0.347707;  0.334044;  0.321658;  0.310357;  0.299949;  0.290308;  0.281429;  0.273158;  0.265345;  0.257918;  0.250823;  0.244037;  0.237517;  0.231225;  0.225118;  0.219174;  0.213377;  0.207694;  0.202105;  0.196598;  0.191145;  0.185721;  0.180326;  0.174952;  0.169605;  0.164298;  0.159025;  0.153778;  0.148558;  0.143369;  0.138213;  0.133175;  0.128385;  0.123686;  0.118846;  0.11409;  0.109383;  0.104708;  0.100092;  0.0955833;  0.0912379;  0.0870512;  0.0830173;  0.0791274;  0.0753776;  0.071766;  0.0682936;  0.0649606;  0.0617669;  0.0587117;  0.0557943;  0.053013;  0.0503656;  0.0478497;  0.0454622;  0.0431997;  0.0410587;  0.039035;  0.037124;  0.0353196;  0.0336172;  0.0320171;  0.0305201;  0.029124;  0.0278212;  0.0266058;  0.0254726;  0.0244196;  0.0234413;  0.0225349;  0.0216936;  0.0208875;  0.0199327;  0.0189865;  
0.5;  0.474755;  0.44535;  0.421198;  0.400194;  0.381641;  0.365144;  0.350294;  0.336835;  0.324596;  0.31341;  0.303113;  0.293582;  0.284742;  0.276499;  0.268739;  0.261384;  0.25437;  0.247654;  0.241191;  0.234945;  0.228879;  0.222965;  0.217184;  0.211513;  0.205929;  0.200419;  0.194959;  0.189521;  0.184103;  0.178707;  0.173339;  0.168005;  0.162702;  0.157425;  0.152174;  0.146953;  0.141758;  0.136648;  0.131792;  0.127036;  0.122171;  0.117409;  0.112754;  0.108166;  0.103609;  0.0991011;  0.094681;  0.0903983;  0.0862796;  0.0823269;  0.0785276;  0.074872;  0.071359;  0.0679865;  0.0647529;  0.0616575;  0.0586993;  0.0558765;  0.0531872;  0.0506286;  0.048198;  0.045892;  0.0437071;  0.0416396;  0.0396852;  0.037839;  0.0360965;  0.034455;  0.0329132;  0.031469;  0.0301195;  0.0288597;  0.0276861;  0.0265938;  0.0255787;  0.0246374;  0.0237596;  0.0229121;  0.0219004;  0.0208598;  
0.5;  0.476249;  0.447988;  0.424382;  0.403714;  0.385352;  0.368988;  0.354275;  0.340951;  0.328838;  0.317752;  0.307532;  0.298066;  0.289276;  0.281071;  0.273351;  0.266038;  0.259069;  0.252391;  0.245959;  0.239733;  0.233681;  0.227775;  0.221993;  0.216312;  0.210711;  0.205174;  0.199677;  0.194199;  0.188738;  0.183295;  0.177875;  0.172485;  0.167122;  0.161784;  0.156471;  0.151188;  0.145935;  0.140748;  0.135787;  0.130925;  0.126008;  0.121138;  0.116418;  0.111822;  0.107307;  0.102848;  0.0984253;  0.0940785;  0.0898508;  0.0857846;  0.0818831;  0.0781454;  0.0745624;  0.0711256;  0.0678307;  0.0646765;  0.0616609;  0.0587818;  0.056037;  0.0534237;  0.0509389;  0.0485795;  0.046342;  0.0442226;  0.0422175;  0.0403223;  0.0385326;  0.0368449;  0.0352564;  0.0337647;  0.0323671;  0.0310599;  0.0298395;  0.0287023;  0.0276467;  0.0266677;  0.0257577;  0.0248726;  0.0238008;  0.0226691;  
0.5;  0.477543;  0.450638;  0.427851;  0.407712;  0.389765;  0.373652;  0.35916;  0.345987;  0.333972;  0.322995;  0.312867;  0.303482;  0.294752;  0.286585;  0.278895;  0.271606;  0.264657;  0.257994;  0.25157;  0.245346;  0.239288;  0.233369;  0.227565;  0.221854;  0.216216;  0.210632;  0.205084;  0.199553;  0.194034;  0.188529;  0.183043;  0.177578;  0.172137;  0.166719;  0.161325;  0.155959;  0.150628;  0.145358;  0.140251;  0.135265;  0.130312;  0.125308;  0.120465;  0.11576;  0.111182;  0.10671;  0.102309;  0.0979649;  0.0936926;  0.0895188;  0.0854849;  0.0816233;  0.077932;  0.0744019;  0.0710227;  0.067791;  0.0647018;  0.0617522;  0.058939;  0.0562592;  0.0537097;  0.0512872;  0.0489881;  0.0468088;  0.0447455;  0.042794;  0.0409502;  0.0392102;  0.0375705;  0.0360282;  0.0345802;  0.0332234;  0.0319544;  0.0307699;  0.0296669;  0.0286426;  0.0276937;  0.026771;  0.0256413;  0.0244214;  
0.5;  0.478747;  0.453198;  0.431358;  0.41188;  0.39445;  0.378725;  0.364505;  0.351584;  0.339728;  0.328851;  0.318819;  0.30952;  0.300854;  0.292731;  0.285071;  0.277802;  0.270866;  0.264207;  0.257781;  0.251548;  0.245474;  0.239532;  0.233696;  0.227946;  0.22226;  0.216621;  0.211012;  0.205418;  0.199833;  0.194256;  0.188692;  0.183144;  0.177614;  0.172104;  0.166616;  0.161155;  0.155727;  0.150357;  0.14509;  0.139987;  0.134971;  0.129855;  0.124884;  0.120036;  0.11532;  0.110738;  0.106284;  0.101929;  0.0976527;  0.093439;  0.08932;  0.0853305;  0.0815009;  0.0778402;  0.0743497;  0.0710198;  0.0678396;  0.0648047;  0.0619103;  0.0591527;  0.0565283;  0.0540333;  0.0516642;  0.0494172;  0.0472884;  0.0452738;  0.0433693;  0.0415707;  0.0398745;  0.038277;  0.0367751;  0.0353655;  0.034045;  0.0328104;  0.0316585;  0.0305866;  0.0295896;  0.0286228;  0.0274351;  0.0261295;  
0.5;  0.479917;  0.455653;  0.434848;  0.416139;  0.399251;  0.383949;  0.370036;  0.357389;  0.345798;  0.335046;  0.325125;  0.315931;  0.307343;  0.299274;  0.291649;  0.284403;  0.277478;  0.270823;  0.264391;  0.258145;  0.252051;  0.24608;  0.240208;  0.234413;  0.228676;  0.222979;  0.217305;  0.211644;  0.205987;  0.200335;  0.194689;  0.189053;  0.18343;  0.177822;  0.172234;  0.16667;  0.161137;  0.155652;  0.150239;  0.145017;  0.139892;  0.134689;  0.129591;  0.124603;  0.119738;  0.115006;  0.110419;  0.105973;  0.101647;  0.0974137;  0.0932662;  0.0892106;  0.0852675;  0.0814663;  0.0778389;  0.0743815;  0.0710887;  0.0679523;  0.0649634;  0.0621166;  0.0594072;  0.056831;  0.0543838;  0.0520616;  0.0498605;  0.0477762;  0.0458047;  0.0439418;  0.0421836;  0.0405262;  0.0389661;  0.0375;  0.0361245;  0.0348364;  0.0336326;  0.0325101;  0.0314633;  0.0304474;  0.0292014;  0.0278112;  
